CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,PCA1,PCA2,Churn,Churn_Probability,Churn_Risk,Retention_Action
12604.0,79,2,254.18,2,2,2,222,Others,0,-0.2743399571760329,-0.2424258044973379,0,,Low Risk,No immediate action
12607.0,60,1,1579.51,3,1,4,314,Others,0,-0.1965753105015487,-0.3720078520850741,0,,Low Risk,No immediate action
12609.0,78,3,1126.85,2,3,4,234,At Risk,0,-0.1214634468831917,-0.195092752148472,0,,Low Risk,No immediate action
12610.0,23,5,2099.54,4,4,5,445,Champions,0,0.331654001518771,-0.6148889396436993,0,,Low Risk,No immediate action
12611.0,52,1,1193.32,3,1,4,314,Others,0,-0.1932836158055944,-0.4617774421155607,0,,Low Risk,No immediate action
12612.0,74,1,704.04,2,1,3,213,Others,0,-0.3114019669997429,-0.284630729607786,0,0.002637024729744,Low Risk,No immediate action
12613.0,57,5,3344.38,3,4,5,345,Loyal Customers,0,0.2897901739350286,-0.2511864858789203,0,0.0027737304933979,Low Risk,No immediate action
12614.0,278,1,315.6,1,1,2,112,Lost Customers,1,-1.115014528104724,1.5444479446250925,1,,Low Risk,Re-engagement campaign
12615.0,2,4,2291.19,5,4,5,545,Champions,0,0.3373247222460882,-0.8135248775677206,0,,Low Risk,No immediate action
12616.0,95,2,713.3,2,2,3,223,Others,0,-0.3029474681843437,-0.0769653619588193,1,,Low Risk,No immediate action
12617.0,29,1,355.53000000000003,4,1,2,412,Potential Loyalists,0,-0.1646611134192802,-0.7076178578413268,0,,Low Risk,Personalized email campaign
12618.0,22,1,177.31,4,1,1,411,Potential Loyalists,0,-0.1505532433526225,-0.7789890749270101,0,,Low Risk,Personalized email campaign
12619.0,16,9,3641.24,4,5,5,455,Champions,0,0.8175508742034936,-0.5403040189379699,0,,Low Risk,No immediate action
12620.0,15,3,1339.41,4,3,4,434,Loyal Customers,0,0.1332214164086097,-0.7557935671880899,0,,Low Risk,No immediate action
12621.0,2,20,13689.67,5,5,5,555,Champions,3,2.542180409536959,-0.0266134365455034,0,0.0,Low Risk,No immediate action
12622.0,232,1,180.1,1,1,1,111,Lost Customers,1,-0.949492343931634,1.1219824042531168,1,,Low Risk,Re-engagement campaign
12623.0,276,1,305.1,1,1,2,112,Lost Customers,1,-1.1081419313004688,1.5258727506128529,1,,Low Risk,Re-engagement campaign
12624.0,106,2,641.13,2,2,3,223,Others,0,-0.3498809326942032,0.0193592547831537,1,,Low Risk,No immediate action
12625.0,212,2,2683.82,1,2,5,125,Lost Customers,1,-0.6096401852788726,1.070637868589661,1,,Low Risk,Re-engagement campaign
12626.0,23,9,6620.4800000000005,4,5,5,455,Champions,0,1.0003720890183234,-0.3430475136726728,0,0.0028010077518221,Low Risk,No immediate action
12627.0,11,7,4478.53,5,5,5,555,Champions,0,0.7200106083318666,-0.582261399174846,0,,Low Risk,No immediate action
12628.0,4,3,786.46,5,3,3,533,Loyal Customers,0,0.1362050663719414,-0.8802127392516388,0,,Low Risk,No immediate action
12630.0,10,2,1270.88,5,2,4,524,Potential Loyalists,0,0.0597133732428621,-0.8212963175691287,0,,Low Risk,Personalized email campaign
12631.0,57,1,640.5,3,1,3,313,Others,0,-0.2511773216463099,-0.4413644029354625,0,0.002637024729744,Low Risk,No immediate action
12633.0,59,4,2163.98,3,4,5,345,Loyal Customers,0,0.1114729293609127,-0.3032980947994543,0,,Low Risk,No immediate action
12635.0,90,2,1689.18,2,2,4,224,Others,0,-0.2153100194749724,-0.0783649596007396,0,,Low Risk,No immediate action
12637.0,67,8,6021.9,3,5,5,355,Loyal Customers,0,0.7031333493587096,0.0111586334029953,0,,Low Risk,No immediate action
12638.0,33,1,671.69,4,1,3,413,Potential Loyalists,0,-0.1576547277125343,-0.6572021944317755,0,,Low Risk,Personalized email campaign
12639.0,239,1,486.1,1,1,2,112,Lost Customers,1,-0.9546164871894306,1.1990963943727633,1,1.0,High Risk,Re-engagement campaign
12640.0,24,3,1174.58,4,3,4,434,Loyal Customers,0,0.0873841909426671,-0.6817366333648393,0,,Low Risk,No immediate action
12641.0,115,1,185.9,2,1,1,211,Others,0,-0.5038520687928992,0.063200250574896,1,,Low Risk,No immediate action
12642.0,25,3,1013.26,4,3,4,434,Loyal Customers,0,0.0722369880597755,-0.6799351351556144,0,,Low Risk,No immediate action
12643.0,128,6,3344.64,2,5,5,255,At Risk,0,0.1073416181268601,0.4086568000152968,1,,Low Risk,No immediate action
12644.0,130,1,477.91,2,1,2,212,Others,0,-0.5404030436567304,0.2120986772367576,1,,Low Risk,No immediate action
12645.0,34,4,1775.18,3,4,4,344,Loyal Customers,0,0.1792730264494604,-0.5470630019128265,0,0.0011168101239688,Low Risk,No immediate action
12646.0,5,2,1346.97,5,2,4,524,Potential Loyalists,0,0.0840900022203094,-0.8631348708240522,0,,Low Risk,Personalized email campaign
12647.0,22,12,3722.82,4,5,5,455,Champions,0,1.0636049850637563,-0.4308339393949852,0,,Low Risk,No immediate action
12648.0,155,1,318.05,2,1,2,212,Others,1,-0.6467773428970217,0.4312053447757509,1,,Low Risk,No immediate action
12649.0,107,3,623.51,2,3,3,233,At Risk,0,-0.2672081451420244,0.0447836028717318,1,0.9924895517245004,High Risk,Discount coupon
12650.0,3,1,314.44,5,1,2,512,Potential Loyalists,0,-0.0686094399942203,-0.9448074008552656,0,,Low Risk,Personalized email campaign
12651.0,335,1,114.0,1,1,1,111,Lost Customers,1,-1.3460963995414037,2.0513314429513767,1,,Low Risk,Re-engagement campaign
12652.0,331,1,919.98,1,1,3,113,Lost Customers,1,-1.2742093809493895,2.051347735499966,1,,Low Risk,Re-engagement campaign
12653.0,149,2,2209.85,2,2,5,225,Others,1,-0.4032226405509115,0.4790825695071048,1,1.0,High Risk,No immediate action
12654.0,11,5,601.98,5,4,3,543,Loyal Customers,0,0.2720311136409069,-0.7908130453637315,0,,Low Risk,No immediate action
12656.0,17,5,4051.17,4,4,5,445,Champions,0,0.4916981352282732,-0.5814873852988006,0,,Low Risk,No immediate action
12657.0,11,4,1643.18,5,4,4,544,Champions,0,0.2575169448979609,-0.7611833379732243,0,,Low Risk,No immediate action
12658.0,19,1,686.05,4,1,3,413,Potential Loyalists,0,-0.1033694469568545,-0.7832798904516829,0,,Low Risk,Personalized email campaign
12659.0,30,1,91.68,4,1,1,411,Potential Loyalists,0,-0.1870168114478326,-0.7104243305130865,0,0.0078750183927623,Low Risk,Personalized email campaign
12660.0,11,1,245.1,5,1,1,511,Potential Loyalists,0,-0.1039277200183994,-0.8755105405176977,0,,Low Risk,Personalized email campaign
12662.0,1,11,3849.78,5,5,5,555,Champions,0,1.0647275974230563,-0.6323772179636072,0,,Low Risk,No immediate action
12664.0,8,9,4881.88,5,5,5,555,Champions,0,0.935218811538826,-0.5569595421752022,0,,Low Risk,No immediate action
12665.0,325,1,63.0,1,1,1,111,Lost Customers,1,-1.311627956213402,1.958522886879465,1,,Low Risk,Re-engagement campaign
12667.0,58,1,620.13,3,1,3,313,Others,0,-0.2564148650072967,-0.4332282368663448,0,,Low Risk,No immediate action
12668.0,12,4,3807.15,5,4,5,545,Champions,0,0.4058520562377717,-0.6548771229996873,0,,Low Risk,No immediate action
12669.0,151,3,2744.03,2,3,5,235,At Risk,1,-0.2855602953405762,0.5383579251645865,1,,Low Risk,No immediate action
12670.0,10,5,2996.05,5,4,5,545,Champions,0,0.444154494583627,-0.6922688205209854,0,0.0020940802549241,Low Risk,No immediate action
12672.0,330,1,225.9,1,1,1,111,Lost Customers,1,-1.3192021053814131,2.011102286334004,1,,Low Risk,Re-engagement campaign
12673.0,5,2,610.52,5,2,3,523,Potential Loyalists,0,0.0323129979286687,-0.8962328924304229,0,,Low Risk,Personalized email campaign
12674.0,39,4,1970.6,3,4,4,344,Loyal Customers,0,0.1739852350512423,-0.4930220671705709,0,,Low Risk,No immediate action
12676.0,25,6,1331.39,4,5,4,454,Champions,0,0.3577544674445215,-0.6141437577639689,0,0.0026329580880727,Low Risk,No immediate action
12678.0,42,12,17628.46,3,5,5,355,Loyal Customers,3,1.965149634860008,0.3751554654592229,0,0.0,Low Risk,No immediate action
12679.0,59,4,1113.02,3,4,4,344,Loyal Customers,0,0.0375839206972659,-0.3505310322526845,0,,Low Risk,No immediate action
12680.0,1,4,862.81,5,4,3,543,Loyal Customers,0,0.2407061518620626,-0.8867717216220777,0,,Low Risk,No immediate action
12681.0,15,22,13787.54,4,5,5,455,Champions,3,2.675024977787765,0.1297857055206905,0,,Low Risk,No immediate action
12682.0,4,31,12288.22,5,5,5,555,Champions,3,3.400925844671878,0.117315456115444,0,,Low Risk,No immediate action
12683.0,4,15,8476.57,5,5,5,555,Champions,3,1.7294713787401608,-0.3286236673511189,0,,Low Risk,No immediate action
12684.0,8,7,2283.63,5,5,5,555,Champions,0,0.5771117380387198,-0.708060986694696,0,,Low Risk,No immediate action
12685.0,28,6,2863.08,4,5,5,455,Champions,0,0.4540255598623762,-0.5181505914669599,0,0.0020940802549241,Low Risk,No immediate action
12686.0,372,1,89.14,1,1,1,111,Lost Customers,1,-1.4886442328844374,2.385125146049526,1,,Low Risk,Re-engagement campaign
12688.0,114,1,4873.81,2,1,5,215,Others,0,-0.1704575037584729,0.2648357455399281,1,,Low Risk,No immediate action
12689.0,26,2,1247.61,4,2,4,424,Potential Loyalists,0,-0.0028091477460916,-0.6775157645583407,0,,Low Risk,Personalized email campaign
12690.0,206,1,389.01,1,1,2,112,Lost Customers,1,-0.8358641193857783,0.8960285261201512,1,,Low Risk,Re-engagement campaign
12691.0,28,6,1035.8,4,5,4,454,Champions,0,0.3255564385343442,-0.6002734143617784,0,,Low Risk,No immediate action
12693.0,127,4,855.91,2,4,3,243,At Risk,0,-0.2392601138825831,0.2534258275232405,1,0.983693703646262,High Risk,Discount coupon
12694.0,70,2,869.67,3,2,3,323,Others,0,-0.1968185375976987,-0.296228879379551,0,0.0014941105845417,Low Risk,No immediate action
12695.0,7,4,582.1,5,4,3,543,Loyal Customers,0,0.1981380613476017,-0.8450776873153136,0,0.0031135862885156,Low Risk,No immediate action
12697.0,29,3,957.59,4,3,4,434,Loyal Customers,0,0.0531014177535392,-0.6462305008368323,0,0.0024895517245003,Low Risk,No immediate action
12700.0,8,4,4939.99,5,4,5,545,Champions,0,0.5007193608271591,-0.6401708727591181,0,,Low Risk,No immediate action
12701.0,80,2,797.71,2,2,3,223,Others,0,-0.2399318318289524,-0.2089464727226972,0,0.0014941105845417,Low Risk,No immediate action
12702.0,20,1,219.0,4,1,1,411,Potential Loyalists,0,-0.1400113657363899,-0.7952187115386975,0,,Low Risk,Personalized email campaign
12703.0,71,1,283.55,3,1,2,312,Others,0,-0.3295488049958837,-0.3306836126418455,0,0.002637024729744,Low Risk,No immediate action
12704.0,7,8,2340.84,5,5,5,555,Champions,0,0.672656350823704,-0.6973768754811833,0,,Low Risk,No immediate action
12705.0,15,9,6868.29,4,5,5,455,Champions,0,1.0482379173566163,-0.4043234575650115,0,,Low Risk,No immediate action
12707.0,292,1,603.42,1,1,3,113,Lost Customers,1,-1.1480546799896756,1.6841064134999295,1,,Low Risk,Re-engagement campaign
12708.0,30,10,2712.91,4,5,5,455,Champions,0,0.7867248205871553,-0.4381379757373449,0,,Low Risk,No immediate action
12709.0,15,15,9736.52,4,5,5,455,Champions,3,1.77619421534644,-0.1724300350041779,0,,Low Risk,No immediate action
12710.0,97,3,1149.02,2,3,4,234,At Risk,0,-0.1922074718674227,-0.0221150605580604,1,,Low Risk,No immediate action
12712.0,29,13,4396.13,4,5,5,455,Champions,0,1.172022002625515,-0.3200474712998482,0,,Low Risk,No immediate action
12713.0,1,1,848.55,5,1,3,513,Potential Loyalists,0,-0.0234473811663783,-0.938906373064198,0,,Low Risk,Personalized email campaign
12714.0,9,5,4708.86,5,4,5,545,Champions,0,0.5683810706601333,-0.6243422319054862,0,,Low Risk,No immediate action
12715.0,106,1,353.86,2,1,2,212,Others,0,-0.4577947849069243,-0.0107160127240447,1,,Low Risk,No immediate action
12716.0,4,2,1053.49,5,2,4,524,Potential Loyalists,0,0.0672619433042491,-0.8853762905847435,0,,Low Risk,Personalized email campaign
12717.0,151,2,1030.98,2,2,4,224,Others,1,-0.4937153277813311,0.4442043125614123,1,,Low Risk,No immediate action
12718.0,71,1,238.25,3,1,1,311,Others,0,-0.3327336760589719,-0.3327195151182778,0,,Low Risk,No immediate action
12719.0,5,2,644.95,5,2,3,523,Potential Loyalists,0,0.0347336405490248,-0.8946855166630153,0,0.0014941105845417,Low Risk,Personalized email campaign
12720.0,3,25,5781.7300000000005,5,5,5,555,Champions,3,2.420982701134731,-0.2871426949284063,0,,Low Risk,No immediate action
12721.0,32,6,2656.13,4,5,5,455,Champions,0,0.4242540669419237,-0.4912448826809523,0,,Low Risk,No immediate action
12722.0,85,4,997.63,2,4,4,244,At Risk,0,-0.0694692676053224,-0.1203741166010443,0,,Low Risk,No immediate action
12723.0,4,5,725.07,5,4,3,543,Loyal Customers,0,0.3073229461803927,-0.8486425897082709,0,,Low Risk,No immediate action
12724.0,5,4,1031.41,5,4,4,544,Champions,0,0.2373381540352698,-0.8429877970518721,0,,Low Risk,No immediate action
12725.0,371,1,427.8,1,1,2,112,Lost Customers,1,-1.461028927698498,2.391293779080269,1,,Low Risk,Re-engagement campaign
12726.0,28,7,2609.1,4,5,5,455,Champions,0,0.523886178898574,-0.5124005384270683,0,,Low Risk,No immediate action
12727.0,11,7,3980.7,5,5,5,555,Champions,0,0.6850100705540032,-0.6046352033656255,0,0.0007551262738769,Low Risk,No immediate action
12728.0,71,4,836.33,3,4,3,343,Loyal Customers,0,-0.0275339747291586,-0.2543464401929186,0,,Low Risk,No immediate action
12729.0,114,1,453.01,2,1,2,212,Others,0,-0.4812671725377317,0.0661532363167037,1,0.992637024729744,High Risk,No immediate action
12731.0,24,12,18895.91,4,5,5,455,Champions,3,2.1227565412941782,0.269188374487633,0,0.0,Low Risk,No immediate action
12732.0,180,1,236.26,1,1,1,111,Lost Customers,1,-0.7476628367533108,0.6538206857437745,1,,Low Risk,Re-engagement campaign
12733.0,234,1,383.95,1,1,2,112,Lost Customers,1,-0.9427712360990658,1.149247261484301,1,,Low Risk,Re-engagement campaign
12734.0,353,1,110.4,1,1,1,111,Lost Customers,1,-1.4148468094395017,2.2140993141622376,1,,Low Risk,Re-engagement campaign
12735.0,315,2,779.5699999999999,1,2,3,123,Lost Customers,1,-1.1354775906594063,1.9173755576840767,1,1.0,High Risk,Re-engagement campaign
12736.0,333,1,234.0,1,1,1,111,Lost Customers,1,-1.330048843052093,2.038621266007005,1,,Low Risk,Re-engagement campaign
12738.0,372,1,155.35,1,1,1,111,Lost Customers,1,-1.483989259085606,2.388100799536604,1,,Low Risk,Re-engagement campaign
12739.0,78,2,1013.04,2,2,4,224,Others,0,-0.2171819848662597,-0.217372265934656,0,,Low Risk,No immediate action
12740.0,64,1,427.6,3,1,2,312,Others,0,-0.2927833544104304,-0.387571158842764,0,,Low Risk,No immediate action
12743.0,134,2,546.43,2,2,3,223,Others,0,-0.4630902975773633,0.2685493301475818,1,,Low Risk,No immediate action
12744.0,52,7,21279.29,3,5,5,355,Loyal Customers,3,1.7451866313625213,0.5439270070361796,0,,Low Risk,No immediate action
12747.0,2,11,4196.01,5,5,5,555,Champions,0,1.0852643086256046,-0.6077650729130305,0,,Low Risk,No immediate action
12748.0,1,209,33719.73,5,5,5,555,Champions,2,20.53273420249124,4.10864653662452,0,,Low Risk,No immediate action
12749.0,4,5,4090.88,5,4,5,545,Champions,0,0.5439602722919373,-0.6973741368561579,0,,Low Risk,No immediate action
12750.0,129,1,275.88,2,1,2,212,Others,0,-0.5508016001728037,0.1939672636895262,1,,Low Risk,No immediate action
12752.0,81,1,4366.78,2,1,5,215,Others,0,-0.0805264614206571,-0.0566559165579084,0,,Low Risk,No immediate action
12753.0,23,6,21429.39,4,5,5,455,Champions,0,1.7783793770988774,0.271010517259986,0,,Low Risk,No immediate action
12754.0,236,3,3010.74,1,3,5,135,At Risk,1,-0.5902684354743386,1.3197346655938451,1,,Low Risk,No immediate action
12755.0,281,2,3811.95,1,2,5,125,Lost Customers,1,-0.7928986591361008,1.7459027460880825,1,,Low Risk,Re-engagement campaign
12756.0,87,1,112.08,2,1,1,211,Others,0,-0.4024907054892452,-0.1935635617724984,0,0.0028750183927623,Low Risk,No immediate action
12757.0,16,13,7857.1,4,5,5,455,Champions,3,1.4648199448393169,-0.2821736995344925,0,0.0,Low Risk,No immediate action
12758.0,117,2,2791.59,2,2,5,225,Others,0,-0.240549717933604,0.2155747748627162,1,,Low Risk,No immediate action
12759.0,52,3,1531.44,3,3,4,334,Loyal Customers,0,0.0059222957559334,-0.4122522506658024,0,,Low Risk,No immediate action
12762.0,8,2,1898.52,5,2,4,524,Potential Loyalists,0,0.1114511713760163,-0.8111918028327914,0,,Low Risk,Personalized email campaign
12763.0,138,2,494.08,2,2,3,223,Others,0,-0.4819924512847154,0.3024031740959832,1,,Low Risk,No immediate action
12764.0,317,1,1693.88,1,1,4,114,Lost Customers,1,-1.1665237256405523,1.9594057870948365,1,,Low Risk,Re-engagement campaign
12766.0,4,7,6989.63,5,5,5,555,Champions,0,0.92319436023924,-0.5327674231497346,0,,Low Risk,No immediate action
12769.0,239,1,1143.6,1,1,4,114,Lost Customers,1,-0.9083901577417371,1.2286461930097226,1,1.0,High Risk,Re-engagement campaign
12770.0,211,1,1351.45,1,1,4,114,Lost Customers,1,-0.7872256458213048,0.9845413795704228,1,,Low Risk,Re-engagement campaign
12772.0,60,1,892.47,3,1,3,313,Others,0,-0.2448784852296752,-0.4028852568843692,0,,Low Risk,No immediate action
12775.0,17,5,1386.04,4,4,4,444,Champions,0,0.3043229604740057,-0.7012654154757125,0,,Low Risk,No immediate action
12778.0,20,6,822.23,4,5,3,453,Loyal Customers,0,0.3409843902481855,-0.6822850025052506,0,0.0032760506328309,Low Risk,No immediate action
12779.0,38,8,3981.36,3,5,5,355,Loyal Customers,0,0.670027500156861,-0.3430464543268485,0,,Low Risk,No immediate action
12781.0,64,2,826.74,3,2,3,323,Others,0,-0.1770043471021755,-0.3524681560146276,0,,Low Risk,No immediate action
12782.0,5,5,2330.92,5,4,5,545,Champions,0,0.4164187586740488,-0.7674197718682085,0,,Low Risk,No immediate action
12783.0,2,6,2225.91,5,5,5,555,Champions,0,0.5081691109190999,-0.7821295549699007,0,0.0011168101239688,Low Risk,No immediate action
12784.0,9,2,574.42,5,2,3,523,Potential Loyalists,0,0.0145533200441683,-0.8616487302647582,0,,Low Risk,Personalized email campaign
12785.0,364,1,311.95,1,1,2,112,Lost Customers,1,-1.4425360596582242,2.3227256356690904,1,1.0,High Risk,Re-engagement campaign
12787.0,10,3,463.66,5,3,2,532,Loyal Customers,0,0.0906777877107834,-0.8404103414842354,0,,Low Risk,No immediate action
12789.0,65,1,91.85,3,1,1,311,Others,0,-0.3201940685413237,-0.3936090087342915,0,0.0078750183927623,Low Risk,No immediate action
12790.0,192,1,324.92,1,1,2,112,Lost Customers,1,-0.7870943603718042,0.7664250784605945,1,,Low Risk,Re-engagement campaign
12791.0,374,1,192.6,1,1,1,111,Lost Customers,1,-1.488981164919936,2.407878209691107,1,,Low Risk,Re-engagement campaign
12792.0,257,1,400.54,1,1,2,112,Lost Customers,1,-1.0291291936069706,1.3581807652090463,1,,Low Risk,Re-engagement campaign
12793.0,335,2,545.48,1,2,3,123,Lost Customers,1,-1.2280436895801623,2.087887891388516,1,,Low Risk,Re-engagement campaign
12794.0,53,2,860.41,3,2,3,323,Others,0,-0.1327776714649186,-0.4505230651482705,0,0.0014941105845417,Low Risk,No immediate action
12795.0,19,1,430.48,4,1,2,412,Potential Loyalists,0,-0.1213376036366218,-0.7947658859462041,0,,Low Risk,Personalized email campaign
12797.0,366,1,254.03,1,1,2,112,Lost Customers,1,-1.454219006973219,2.3382258529167057,1,,Low Risk,Re-engagement campaign
12798.0,10,3,6977.04,5,3,5,535,Loyal Customers,0,0.5486088138674627,-0.5476817217945038,0,,Low Risk,No immediate action
12802.0,187,1,427.58,1,1,2,112,Lost Customers,1,-0.7608496955412387,0.7257806516692209,1,,Low Risk,Re-engagement campaign
12808.0,37,3,483.65,3,3,2,332,Loyal Customers,0,-0.0106627526045359,-0.5951174405426314,0,,Low Risk,No immediate action
12809.0,178,1,489.31,2,1,2,212,Others,1,-0.7222610397575124,0.647090129649057,1,,Low Risk,No immediate action
12811.0,261,3,514.85,1,3,3,133,At Risk,1,-0.8608801375734815,1.4338539322052395,1,,Low Risk,No immediate action
12812.0,45,1,229.64,3,1,1,311,Others,0,-0.2343984571122983,-0.5684493205508806,0,0.002637024729744,Low Risk,No immediate action
12814.0,102,1,125.92,2,1,1,211,Others,0,-0.4585987572541637,-0.057166834710398,1,,Low Risk,No immediate action
12815.0,148,2,1063.46,2,2,4,224,Others,1,-0.4800155643327241,0.4185091060118903,1,,Low Risk,No immediate action
12816.0,96,2,572.2,2,2,3,223,Others,0,-0.3166730796125853,-0.0742551231740212,1,,Low Risk,No immediate action
12817.0,281,1,166.04000000000002,1,1,1,111,Lost Customers,1,-1.1369457419742222,1.5648812645975572,1,,Low Risk,Re-engagement campaign
